colony_id,area,perimeter,circularity,aspect_ratio,solidity,extent,convexity,margin_complexity,form,margin,color_cluster,mean_intensity,opacity_score,density_uniformity,density_gradient,texture_score,mean_saturation,density_class,density_cluster,bio_interest
0,461.0,118.05382386916237,0.41567190494405304,1.7372111694594687,0.7048929663608563,0.394017094017094,0.7576006573541495,19.522776572668114,irregular,serrate,0,52.780911062906725,2.6504700811581374,0.03354615222908503,-0.7289410413770184,788.1948049484081,109.25813449023862,dense,2,1.0
1,257.0,73.42640687119285,0.5990160160462465,1.152210678504234,0.8263665594855305,0.5881006864988558,0.9328493647912885,42.80155642023346,irregular,undulate,0,78.59533073929961,1.9631026157543545,0.04087498016640607,-0.6031601691184963,556.3032404669261,69.44357976653697,dense,2,1.0
2,341.0,95.01219330881975,0.4746850517950568,1.927710760402768,0.7714932126696833,0.6111111111111112,0.8514357053682896,26.392961876832846,irregular,undulate,4,95.26686217008798,1.5191852839826043,0.022497427603549006,0.9840330777134345,1737.8745244222534,85.75366568914956,dense,0,1.0
3,412.0,153.78174593052023,0.21892608235753855,1.4826857589012985,0.5597826086956522,0.326984126984127,0.5997088791848617,26.699029126213592,irregular,serrate,4,94.18203883495146,1.5480711654252763,0.02175994340676019,-1.4417586021037248,1608.2061822945939,85.54368932038835,dense,2,0.973623432888384
4,226.0,76.18376618407356,0.4893205174369642,1.2668646869346725,0.7583892617449665,0.5022222222222222,0.8417132216014898,48.67256637168141,irregular,serrate,0,80.61946902654867,1.909205343548561,0.030994408874173172,-0.49574213674320966,1351.697472566372,49.336283185840706,dense,2,1.0
5,289.0,95.39696961966999,0.39906032189229484,1.2741705320658454,0.7189054726368159,0.48327759197324416,0.7885402455661664,34.602076124567475,irregular,serrate,0,74.46712802768167,2.0730253748219467,0.07450494723503749,-0.16266657950560462,225.13398477508653,42.8477508650519,dense,1,1.0
6,181.0,67.73401871576773,0.495763731561415,1.5380420690915741,0.7418032786885246,0.430952380952381,0.836027713625866,38.67403314917127,irregular,serrate,0,61.209944751381215,2.4260279439774113,0.05456083460727042,-0.14183320029994334,551.883120441989,69.95580110497238,dense,1,1.0
7,313.0,126.71067811865476,0.24497838726867804,3.872966718437435,0.5785582255083179,0.23185185185185186,0.6453608247422681,25.559105431309902,filamentous,serrate,0,70.5591054313099,2.1770853390002363,0.04807083816636543,-0.5287588804050064,408.38051373801915,88.35463258785943,dense,2,1.0
8,238.0,84.35533905932738,0.4203022068517895,1.2093547893776928,0.72782874617737,0.5409090909090909,0.8095238095238095,50.42016806722689,irregular,serrate,0,66.92857142857143,2.2737565400889332,0.05181224932838095,-0.5276449527768159,231.84570084033612,67.07563025210084,dense,2,1.0
9,255.0,106.36143571373725,0.28325765957576304,2.6129009605144504,0.6343283582089553,0.32567049808429116,0.7015130674002751,35.294117647058826,filamentous,serrate,1,137.9921568627451,0.3815274210642972,0.02904498549820606,-0.029709311198290747,681.2920721568627,71.34901960784313,very_sparse,3,0.3736215431967459
10,250.0,114.63961030678928,0.23904544381471227,2.357338412771061,0.5353319057815846,0.37593984962406013,0.5882352941176471,36.0,filamentous,serrate,5,150.944,0.03665522555630731,0.023995446991028832,-0.41337824625545355,1040.3957888,24.568,very_sparse,3,0.21370289849051383
11,360.0,126.36753236814714,0.28329659517436956,1.636443727350105,0.6654343807763401,0.4235294117647059,0.7302231237322515,33.333333333333336,irregular,serrate,0,60.98888888888889,2.4319140576231484,0.04424875001411219,-0.42110389410942384,761.2638368272478,50.36944444444445,dense,2,1.0
12,151.0,68.49137802864846,0.4044967186953152,2.5984162944527682,0.7743589743589744,0.604,0.9096385542168675,46.35761589403974,filamentous,undulate,5,124.35761589403974,0.7445779945456612,0.01753849898509283,0.8216536545758933,3364.5884609271525,32.35761589403973,sparse,0,0.5489776667431984
